subjectID;age;sex;parentality;babyID_ref;babyID_stim;stim;rank;delay_training_testing_h;nationality;real_baby_status;rated_baby_status;rated_baby_status_binom
Pmom01;30;female;parent;CHM;MAJ;MAJ_D1;35;5.8;United Kingdom;unknown;unknown;0
Pmom01;30;female;parent;CHM;RAR;RAR_D2;36;5.8;United Kingdom;unknown;unknown;0
Pmom01;30;female;parent;CHM;RAR;RAR_D1;37;5.8;United Kingdom;unknown;unknown;0
Pmom01;30;female;parent;CHM;RAR;RAR_D3;38;5.8;United Kingdom;unknown;unknown;0
Pmom01;30;female;parent;CHM;CHM;CHM_D2;39;5.8;United Kingdom;familiar;familiar;1
Pmom01;30;female;parent;CHM;MAJ;MAJ_D2;40;5.8;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;JOL;JOL_D1;1;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;FAE;FAE_D4;2;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;RAR;RAR_D2;3;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;FAE;FAE_D2;4;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;JOL;JOL_D4;5;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;GAP;GAP_D2;6;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;BEV;BEV_D4;7;3.15;United Kingdom;familiar;familiar;1
Pmom02;37;female;parent;BEV;BEV;BEV_D2;8;3.15;United Kingdom;familiar;unknown;0
Pmom02;37;female;parent;BEV;FAE;FAE_D3;9;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;GAP;GAP_D3;10;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;GAP;GAP_D4;11;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;BEV;BEV_D1;12;3.15;United Kingdom;familiar;unknown;0
Pmom02;37;female;parent;BEV;RAR;RAR_D4;13;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;JOL;JOL_D2;14;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;FAE;FAE_D1;15;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;BEV;BEV_D3;16;3.15;United Kingdom;familiar;unknown;0
Pmom02;37;female;parent;BEV;JOL;JOL_D3;17;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;RAR;RAR_D3;18;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;RAR;RAR_D1;19;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;GAP;GAP_D1;20;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;JOL;JOL_D3;21;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;JOL;JOL_D4;22;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;GAP;GAP_D2;23;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;BEV;BEV_D4;24;3.15;United Kingdom;familiar;familiar;1
Pmom02;37;female;parent;BEV;BEV;BEV_D2;25;3.15;United Kingdom;familiar;familiar;1
Pmom02;37;female;parent;BEV;GAP;GAP_D3;26;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;FAE;FAE_D1;27;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;JOL;JOL_D2;28;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;RAR;RAR_D1;29;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;GAP;GAP_D1;30;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;GAP;GAP_D4;31;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;FAE;FAE_D3;32;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;BEV;BEV_D1;33;3.15;United Kingdom;familiar;familiar;1
Pmom02;37;female;parent;BEV;RAR;RAR_D3;34;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;RAR;RAR_D4;35;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;JOL;JOL_D1;36;3.15;United Kingdom;unknown;unknown;0
Pmom02;37;female;parent;BEV;RAR;RAR_D2;37;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;BEV;BEV_D3;38;3.15;United Kingdom;familiar;familiar;1
Pmom02;37;female;parent;BEV;FAE;FAE_D2;39;3.15;United Kingdom;unknown;familiar;1
Pmom02;37;female;parent;BEV;FAE;FAE_D4;40;3.15;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;ZEP;ZEP_D2;1;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;GAP;GAP_D3;2;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;JOM;JOM_D4;3;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;MIS;MIS_D1;4;3.17;United Kingdom;familiar;unknown;0
Pmom03;24;female;parent;MIS;JOM;JOM_D2;5;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;ZEP;ZEP_D4;6;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;ZEP;ZEP_D3;7;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;JOM;JOM_D3;8;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;GAP;GAP_D4;9;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;RAR;RAR_D2;10;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;GAP;GAP_D2;11;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;RAR;RAR_D1;12;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;JOM;JOM_D1;13;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;RAR;RAR_D4;14;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;ZEP;ZEP_D1;15;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;GAP;GAP_D1;16;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;MIS;MIS_D4;17;3.17;United Kingdom;familiar;familiar;1
Pmom03;24;female;parent;MIS;MIS;MIS_D2;18;3.17;United Kingdom;familiar;familiar;1
Pmom03;24;female;parent;MIS;RAR;RAR_D3;19;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;MIS;MIS_D3;20;3.17;United Kingdom;familiar;unknown;0
Pmom03;24;female;parent;MIS;MIS;MIS_D4;21;3.17;United Kingdom;familiar;familiar;1
Pmom03;24;female;parent;MIS;ZEP;ZEP_D2;22;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;ZEP;ZEP_D4;23;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;RAR;RAR_D4;24;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;JOM;JOM_D4;25;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;MIS;MIS_D3;26;3.17;United Kingdom;familiar;unknown;0
Pmom03;24;female;parent;MIS;GAP;GAP_D4;27;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;RAR;RAR_D2;28;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;RAR;RAR_D1;29;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;MIS;MIS_D2;30;3.17;United Kingdom;familiar;familiar;1
Pmom03;24;female;parent;MIS;GAP;GAP_D1;31;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;GAP;GAP_D3;32;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;ZEP;ZEP_D1;33;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;RAR;RAR_D3;34;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;JOM;JOM_D2;35;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;JOM;JOM_D3;36;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;GAP;GAP_D2;37;3.17;United Kingdom;unknown;unknown;0
Pmom03;24;female;parent;MIS;MIS;MIS_D1;38;3.17;United Kingdom;familiar;unknown;0
Pmom03;24;female;parent;MIS;ZEP;ZEP_D3;39;3.17;United Kingdom;unknown;familiar;1
Pmom03;24;female;parent;MIS;JOM;JOM_D1;40;3.17;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;BEL;BEL_D1;1;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D3;2;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;BEL;BEL_D2;3;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D4;4;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D4;5;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;AUP;AUP_D1;6;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;BEL;BEL_D3;7;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;ROM;ROM_D4;8;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;ROM;ROM_D1;9;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D3;10;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D2;11;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;ROM;ROM_D3;12;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D2;13;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D1;14;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D4;15;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D1;16;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;BEL;BEL_D4;17;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;ROM;ROM_D2;18;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D3;19;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D2;20;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D2;21;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D3;22;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;ROM;ROM_D4;23;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;ROM;ROM_D1;24;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;BEL;BEL_D4;25;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D2;26;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D3;27;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D4;28;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;BEL;BEL_D3;29;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;BEL;BEL_D2;30;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D4;31;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;BEL;BEL_D1;32;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D3;33;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;ROM;ROM_D2;34;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;ROM;ROM_D3;35;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D2;36;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AUP;AUP_D1;37;3.07;United Kingdom;unknown;familiar;1
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D4;38;3.07;United Kingdom;familiar;familiar;1
Pmom04;36;female;parent;AMJ;MAJ;MAJ_D1;39;3.07;United Kingdom;unknown;unknown;0
Pmom04;36;female;parent;AMJ;AMJ;AMJ_D1;40;3.07;United Kingdom;familiar;familiar;1
Pmom05;38;female;parent;CAA;CAA;CAA_D2;1;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;ROM;ROM_D1;2;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOM;JOM_D1;3;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;CAA;CAA_D1;4;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;ROM;ROM_D3;5;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOM;JOM_D3;6;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;ROM;ROM_D4;7;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;DUH;DUH_D2;8;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;DUH;DUH_D3;9;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;CAA;CAA_D3;10;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;JOL;JOL_D2;11;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;DUH;DUH_D4;12;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOL;JOL_D1;13;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;ROM;ROM_D2;14;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOL;JOL_D4;15;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;CAA;CAA_D4;16;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;JOM;JOM_D4;17;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOM;JOM_D2;18;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;DUH;DUH_D1;19;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOL;JOL_D3;20;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOL;JOL_D2;21;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;ROM;ROM_D3;22;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;CAA;CAA_D2;23;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;ROM;ROM_D4;24;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOM;JOM_D4;25;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOM;JOM_D3;26;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;DUH;DUH_D4;27;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;CAA;CAA_D1;28;5.35;Belgium;familiar;unknown;0
Pmom05;38;female;parent;CAA;DUH;DUH_D1;29;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOM;JOM_D1;30;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;CAA;CAA_D3;31;5.35;Belgium;familiar;familiar;1
Pmom05;38;female;parent;CAA;DUH;DUH_D3;32;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOL;JOL_D4;33;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;ROM;ROM_D2;34;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;ROM;ROM_D1;35;5.35;Belgium;unknown;unknown;0
Pmom05;38;female;parent;CAA;JOL;JOL_D1;36;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOM;JOM_D2;37;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;JOL;JOL_D3;38;5.35;Belgium;unknown;familiar;1
Pmom05;38;female;parent;CAA;CAA;CAA_D4;39;5.35;Belgium;familiar;unknown;0
Pmom05;38;female;parent;CAA;DUH;DUH_D2;40;5.35;Belgium;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOL;JOL_D3;1;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;BEV;BEV_D1;2;10.22;United Kingdom;familiar;unknown;0
Pmom06;26;female;parent;BEV;JOM;JOM_D1;3;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;ASE;ASE_D2;4;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;BEV;BEV_D3;5;10.22;United Kingdom;familiar;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D2;6;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOL;JOL_D4;7;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOM;JOM_D2;8;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D4;9;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D3;10;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;BEV;BEV_D2;11;10.22;United Kingdom;familiar;familiar;1
Pmom06;26;female;parent;BEV;ASE;ASE_D3;12;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D1;13;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;JOM;JOM_D3;14;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOM;JOM_D4;15;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;ASE;ASE_D4;16;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;ASE;ASE_D1;17;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;JOL;JOL_D1;18;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;BEV;BEV_D4;19;10.22;United Kingdom;familiar;familiar;1
Pmom06;26;female;parent;BEV;JOL;JOL_D2;20;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;BEV;BEV_D3;21;10.22;United Kingdom;familiar;unknown;0
Pmom06;26;female;parent;BEV;JOL;JOL_D1;22;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D3;23;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;BEV;BEV_D2;24;10.22;United Kingdom;familiar;familiar;1
Pmom06;26;female;parent;BEV;ASE;ASE_D2;25;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;ASE;ASE_D1;26;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D4;27;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;AMJ;AMJ_D1;28;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;JOL;JOL_D3;29;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;JOM;JOM_D2;30;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOL;JOL_D4;31;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;ASE;ASE_D3;32;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;ASE;ASE_D4;33;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;BEV;BEV_D1;34;10.22;United Kingdom;familiar;unknown;0
Pmom06;26;female;parent;BEV;JOM;JOM_D3;35;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;BEV;BEV_D4;36;10.22;United Kingdom;familiar;familiar;1
Pmom06;26;female;parent;BEV;AMJ;AMJ_D2;37;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOL;JOL_D2;38;10.22;United Kingdom;unknown;unknown;0
Pmom06;26;female;parent;BEV;JOM;JOM_D4;39;10.22;United Kingdom;unknown;familiar;1
Pmom06;26;female;parent;BEV;JOM;JOM_D1;40;10.22;United Kingdom;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D3;1;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D2;2;5.32;Ireland;familiar;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D3;3;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;CHE;CHE_D2;4;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;GRG;GRG_D3;5;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;CHE;CHE_D4;6;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D1;7;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D2;8;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;GRG;GRG_D4;9;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;FAE;FAE_D4;10;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;GRG;GRG_D2;11;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D4;12;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;CHE;CHE_D3;13;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D1;14;5.32;Ireland;familiar;unknown;0
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D3;15;5.32;Ireland;familiar;familiar;1
Pmom07;32;female;parent;AMJ;GRG;GRG_D1;16;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D4;17;5.32;Ireland;familiar;familiar;1
Pmom07;32;female;parent;AMJ;FAE;FAE_D2;18;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;CHE;CHE_D1;19;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D1;20;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D1;21;5.32;Ireland;familiar;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D1;22;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;GRG;GRG_D3;23;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;RAP;RAP_D4;24;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D3;25;5.32;Ireland;familiar;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D3;26;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D2;27;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D2;28;5.32;Ireland;familiar;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D1;29;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;CHE;CHE_D4;30;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;GRG;GRG_D4;31;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;GRG;GRG_D1;32;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;RAP;RAP_D3;33;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;CHE;CHE_D3;34;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;GRG;GRG_D2;35;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;CHE;CHE_D2;36;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D2;37;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;FAE;FAE_D4;38;5.32;Ireland;unknown;familiar;1
Pmom07;32;female;parent;AMJ;CHE;CHE_D1;39;5.32;Ireland;unknown;unknown;0
Pmom07;32;female;parent;AMJ;AMJ;AMJ_D4;40;5.32;Ireland;familiar;familiar;1
Pmom08;28;female;parent;BEL;AMJ;AMJ_D1;1;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;FAE;FAE_D2;2;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;AMJ;AMJ_D4;3;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;FAE;FAE_D4;4;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;ROM;ROM_D4;5;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;ROM;ROM_D2;6;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;BEL;BEL_D4;7;3.63;United Kingdom;familiar;familiar;1
Pmom08;28;female;parent;BEL;BEV;BEV_D4;8;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;ROM;ROM_D1;9;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;AMJ;AMJ_D2;10;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;ROM;ROM_D3;11;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;BEV;BEV_D3;12;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;FAE;FAE_D1;13;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;BEV;BEV_D1;14;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;BEV;BEV_D2;15;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;BEL;BEL_D2;16;3.63;United Kingdom;familiar;familiar;1
Pmom08;28;female;parent;BEL;AMJ;AMJ_D3;17;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;BEL;BEL_D1;18;3.63;United Kingdom;familiar;familiar;1
Pmom08;28;female;parent;BEL;BEL;BEL_D3;19;3.63;United Kingdom;familiar;unknown;0
Pmom08;28;female;parent;BEL;FAE;FAE_D3;20;3.63;United Kingdom;unknown;unknown;0
Pmom08;28;female;parent;BEL;FAE;FAE_D4;21;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;BEV;BEV_D2;22;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;AMJ;AMJ_D4;23;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;BEL;BEL_D4;24;3.63;United Kingdom;familiar;unknown;0
Pmom08;28;female;parent;BEL;ROM;ROM_D2;25;3.63;United Kingdom;unknown;familiar;1
Pmom08;28;female;parent;BEL;FAE;FAE_D1;26;3.63;United Kingdom;unknown;unknown;0
